doc_type_name	doc_id	year	lang_code
extra-gazettes	2426-43	2025	en
extra-gazettes	2429-40	2025	si
extra-gazettes	2429-40	2025	en
extra-gazettes	2434-01	2025	si
extra-gazettes	2434-01	2025	en
extra-gazettes	2439-43	2025	si
extra-gazettes	2439-43	2025	en
extra-gazettes	2437-27	2025	si
extra-gazettes	2437-27	2025	en
extra-gazettes	2422-16	2025	si
extra-gazettes	2422-16	2025	ta
extra-gazettes	2422-16	2025	en
extra-gazettes	2428-31	2025	si
extra-gazettes	2428-31	2025	ta
extra-gazettes	2428-31	2025	en
extra-gazettes	2421-64	2025	si
extra-gazettes	2421-64	2025	ta
extra-gazettes	2421-64	2025	en
extra-gazettes	2429-22	2025	si
extra-gazettes	2429-22	2025	ta
extra-gazettes	2429-22	2025	en
extra-gazettes	2430-01	2025	si
extra-gazettes	2430-01	2025	ta
extra-gazettes	2430-01	2025	en
extra-gazettes	2437-34	2025	si
extra-gazettes	2437-34	2025	ta
extra-gazettes	2437-34	2025	en
extra-gazettes	2429-12	2025	si
extra-gazettes	2429-12	2025	ta
extra-gazettes	2429-12	2025	en
extra-gazettes	2439-54	2025	si
extra-gazettes	2439-54	2025	ta
extra-gazettes	2439-54	2025	en
extra-gazettes	2444-09	2025	si
extra-gazettes	2444-09	2025	en
extra-gazettes	2429-41	2025	si
extra-gazettes	2429-41	2025	en
extra-gazettes	2441-30	2025	ta
extra-gazettes	2424-75	2025	ta
extra-gazettes	2430-10	2025	si
extra-gazettes	2430-10	2025	en
extra-gazettes	2437-25	2025	ta
extra-gazettes	2422-63	2025	si
extra-gazettes	2422-63	2025	ta
extra-gazettes	2422-63	2025	en
extra-gazettes	2424-62	2025	si
extra-gazettes	2424-62	2025	en
extra-gazettes	2425-17	2025	si
extra-gazettes	2425-17	2025	en
extra-gazettes	2435-19	2025	si
extra-gazettes	2435-19	2025	en
extra-gazettes	2425-59	2025	si
extra-gazettes	2425-59	2025	en
extra-gazettes	2440-25	2025	si
extra-gazettes	2440-25	2025	ta
extra-gazettes	2440-25	2025	en
extra-gazettes	2424-14	2025	si
extra-gazettes	2424-14	2025	ta
extra-gazettes	2424-14	2025	en
extra-gazettes	2432-09	2025	si
extra-gazettes	2432-09	2025	ta
extra-gazettes	2432-09	2025	en
extra-gazettes	2437-45	2025	si
extra-gazettes	2437-45	2025	ta
extra-gazettes	2437-45	2025	en
extra-gazettes	2432-16	2025	si
extra-gazettes	2432-16	2025	en
extra-gazettes	2438-33	2025	si
extra-gazettes	2438-33	2025	en
extra-gazettes	2441-05	2025	si
extra-gazettes	2441-05	2025	ta
extra-gazettes	2439-44	2025	si
extra-gazettes	2439-44	2025	en
extra-gazettes	2438-04	2025	si
extra-gazettes	2438-04	2025	en
extra-gazettes	2441-02	2025	si
extra-gazettes	2441-02	2025	en
extra-gazettes	2438-22	2025	si
extra-gazettes	2438-22	2025	ta
extra-gazettes	2438-22	2025	en
extra-gazettes	2426-73	2025	si
extra-gazettes	2426-73	2025	ta
extra-gazettes	2426-73	2025	en
extra-gazettes	2430-36	2025	si
extra-gazettes	2430-36	2025	en
extra-gazettes	2428-23	2025	si
extra-gazettes	2428-23	2025	ta
extra-gazettes	2428-23	2025	en
extra-gazettes	2434-16	2025	si
extra-gazettes	2434-16	2025	ta
extra-gazettes	2434-16	2025	en
extra-gazettes	2434-21	2025	si
extra-gazettes	2434-21	2025	en
extra-gazettes	2430-35	2025	si
extra-gazettes	2430-35	2025	en
extra-gazettes	2429-38	2025	si
extra-gazettes	2429-38	2025	ta
extra-gazettes	2429-38	2025	en
extra-gazettes	2434-22	2025	si
extra-gazettes	2434-22	2025	en
extra-gazettes	2429-51	2025	si
extra-gazettes	2429-51	2025	ta
extra-gazettes	2429-51	2025	en
extra-gazettes	2437-30	2025	si
extra-gazettes	2437-30	2025	en
extra-gazettes	2439-50	2025	si
extra-gazettes	2439-50	2025	en
extra-gazettes	2441-06	2025	si
extra-gazettes	2441-06	2025	ta
extra-gazettes	2441-06	2025	en
extra-gazettes	2422-28	2025	si
extra-gazettes	2422-28	2025	ta
extra-gazettes	2422-28	2025	en
extra-gazettes	2435-17	2025	si
extra-gazettes	2435-17	2025	ta
extra-gazettes	2435-17	2025	en
extra-gazettes	2438-58	2025	si
extra-gazettes	2438-58	2025	en
extra-gazettes	2421-55	2025	si
extra-gazettes	2421-55	2025	ta
extra-gazettes	2421-55	2025	en
extra-gazettes	2437-32	2025	si
extra-gazettes	2437-32	2025	en
extra-gazettes	2443-08	2025	si
extra-gazettes	2443-08	2025	ta
extra-gazettes	2443-08	2025	en
extra-gazettes	2435-16	2025	si
extra-gazettes	2435-16	2025	en
extra-gazettes	2438-87	2025	si
extra-gazettes	2438-87	2025	ta
extra-gazettes	2438-87	2025	en
extra-gazettes	2429-79	2025	si
extra-gazettes	2429-79	2025	ta
extra-gazettes	2429-79	2025	en
extra-gazettes	2421-51	2025	si
extra-gazettes	2421-51	2025	ta
extra-gazettes	2421-51	2025	en
extra-gazettes	2434-12	2025	si
extra-gazettes	2434-12	2025	ta
extra-gazettes	2434-12	2025	en
extra-gazettes	2437-11	2025	si
extra-gazettes	2437-11	2025	en
extra-gazettes	2429-06	2025	si
extra-gazettes	2431-58	2025	si
extra-gazettes	2431-58	2025	ta
extra-gazettes	2431-58	2025	en
extra-gazettes	2425-05	2025	si
extra-gazettes	2425-05	2025	ta
extra-gazettes	2425-05	2025	en
extra-gazettes	2423-01	2025	si
extra-gazettes	2423-01	2025	ta
extra-gazettes	2423-01	2025	en
extra-gazettes	2426-82	2025	si
extra-gazettes	2426-82	2025	ta
extra-gazettes	2426-82	2025	en
extra-gazettes	2438-14	2025	si
extra-gazettes	2438-14	2025	en
extra-gazettes	2433-08	2025	si
extra-gazettes	2433-08	2025	ta
extra-gazettes	2433-08	2025	en
extra-gazettes	2430-39	2025	en
extra-gazettes	2422-26	2025	si
extra-gazettes	2422-26	2025	ta
extra-gazettes	2422-26	2025	en
extra-gazettes	2441-28	2025	si
extra-gazettes	2441-28	2025	en
extra-gazettes	2434-15	2025	si
extra-gazettes	2434-15	2025	ta
extra-gazettes	2434-15	2025	en
extra-gazettes	2422-10	2025	si
extra-gazettes	2422-10	2025	ta
extra-gazettes	2422-10	2025	en
extra-gazettes	2438-69	2025	si
extra-gazettes	2438-69	2025	ta
extra-gazettes	2438-69	2025	en
extra-gazettes	2429-29	2025	si
extra-gazettes	2429-29	2025	ta
extra-gazettes	2429-29	2025	en
extra-gazettes	2433-14	2025	si
extra-gazettes	2433-14	2025	ta
extra-gazettes	2433-14	2025	en
extra-gazettes	2432-25	2025	si
extra-gazettes	2432-25	2025	ta
extra-gazettes	2432-25	2025	en
extra-gazettes	2441-07	2025	si
extra-gazettes	2441-07	2025	en
extra-gazettes	2424-37	2025	si
extra-gazettes	2424-37	2025	ta
extra-gazettes	2424-37	2025	en
extra-gazettes	2428-45	2025	si
extra-gazettes	2429-08	2025	si
extra-gazettes	2429-08	2025	en
extra-gazettes	2432-02	2025	si
extra-gazettes	2432-02	2025	ta
extra-gazettes	2432-02	2025	en
extra-gazettes	2429-27	2025	si
extra-gazettes	2429-27	2025	ta
extra-gazettes	2429-27	2025	en
extra-gazettes	2441-08	2025	si
extra-gazettes	2441-08	2025	en
extra-gazettes	2424-28	2025	si
extra-gazettes	2424-28	2025	en
extra-gazettes	2428-02	2025	si
extra-gazettes	2428-02	2025	ta
extra-gazettes	2428-02	2025	en
extra-gazettes	2432-18	2025	si
extra-gazettes	2432-18	2025	ta
extra-gazettes	2432-18	2025	en
extra-gazettes	2442-61	2025	si
extra-gazettes	2442-61	2025	ta
extra-gazettes	2442-61	2025	en
extra-gazettes	2426-55	2025	si
extra-gazettes	2426-55	2025	ta
extra-gazettes	2426-55	2025	en
extra-gazettes	2441-58	2025	si
extra-gazettes	2441-58	2025	en
extra-gazettes	2425-33	2025	si
extra-gazettes	2425-33	2025	en
extra-gazettes	2420-43	2025	si
extra-gazettes	2420-43	2025	ta
extra-gazettes	2420-43	2025	en
extra-gazettes	2422-11	2025	si
extra-gazettes	2422-11	2025	ta
extra-gazettes	2422-11	2025	en
extra-gazettes	2429-09	2025	si
extra-gazettes	2429-09	2025	en
extra-gazettes	2425-68	2025	si
extra-gazettes	2425-68	2025	ta
extra-gazettes	2425-68	2025	en
extra-gazettes	2426-76	2025	si
extra-gazettes	2426-76	2025	ta
extra-gazettes	2426-76	2025	en
extra-gazettes	2432-32	2025	si
extra-gazettes	2432-32	2025	en
extra-gazettes	2427-18	2025	si
extra-gazettes	2427-18	2025	ta
extra-gazettes	2427-18	2025	en
extra-gazettes	2441-26	2025	si
extra-gazettes	2441-26	2025	en
extra-gazettes	2425-61	2025	si
extra-gazettes	2425-61	2025	ta
extra-gazettes	2425-61	2025	en
extra-gazettes	2439-18	2025	si
extra-gazettes	2439-18	2025	en
extra-gazettes	2425-01	2025	si
extra-gazettes	2425-01	2025	en
extra-gazettes	2428-33	2025	si
extra-gazettes	2428-33	2025	ta
extra-gazettes	2428-33	2025	en
extra-gazettes	2426-11	2025	si
extra-gazettes	2426-11	2025	ta
extra-gazettes	2426-11	2025	en
extra-gazettes	2443-07	2025	si
extra-gazettes	2443-07	2025	ta
extra-gazettes	2443-07	2025	en
extra-gazettes	2422-09	2025	si
extra-gazettes	2422-09	2025	en
extra-gazettes	2439-71	2025	si
extra-gazettes	2439-71	2025	ta
extra-gazettes	2422-29	2025	si
extra-gazettes	2422-29	2025	ta
extra-gazettes	2422-29	2025	en
extra-gazettes	2426-61	2025	si
extra-gazettes	2426-61	2025	en
extra-gazettes	2429-77	2025	si
extra-gazettes	2429-77	2025	ta
extra-gazettes	2429-77	2025	en
extra-gazettes	2422-41	2025	si
extra-gazettes	2422-41	2025	ta
extra-gazettes	2422-41	2025	en
extra-gazettes	2435-46	2025	si
extra-gazettes	2435-46	2025	en
extra-gazettes	2438-01	2025	si
extra-gazettes	2438-01	2025	ta
extra-gazettes	2438-01	2025	en
extra-gazettes	2427-15	2025	si
extra-gazettes	2427-15	2025	ta
extra-gazettes	2427-15	2025	en
extra-gazettes	2425-42	2025	si
extra-gazettes	2425-42	2025	ta
extra-gazettes	2425-42	2025	en
extra-gazettes	2424-68	2025	si
extra-gazettes	2424-68	2025	ta
extra-gazettes	2424-68	2025	en
extra-gazettes	2426-65	2025	si
extra-gazettes	2426-65	2025	ta
extra-gazettes	2426-65	2025	en
extra-gazettes	2424-16	2025	si
extra-gazettes	2424-16	2025	ta
extra-gazettes	2424-16	2025	en
extra-gazettes	2436-07	2025	si
extra-gazettes	2436-07	2025	ta
extra-gazettes	2436-07	2025	en
extra-gazettes	2425-37	2025	si
extra-gazettes	2425-37	2025	ta
extra-gazettes	2425-37	2025	en
extra-gazettes	2438-03	2025	si
extra-gazettes	2438-03	2025	ta
extra-gazettes	2438-03	2025	en
extra-gazettes	2428-08	2025	si
extra-gazettes	2428-08	2025	ta
extra-gazettes	2428-08	2025	en
extra-gazettes	2427-25	2025	si
extra-gazettes	2427-25	2025	ta
extra-gazettes	2427-25	2025	en
extra-gazettes	2429-05	2025	si
extra-gazettes	2429-05	2025	ta
extra-gazettes	2429-05	2025	en
extra-gazettes	2426-09	2025	si
extra-gazettes	2426-09	2025	ta
extra-gazettes	2426-09	2025	en
extra-gazettes	2437-10	2025	ta
extra-gazettes	2430-42	2025	si
extra-gazettes	2430-42	2025	en
extra-gazettes	2435-47	2025	ta
extra-gazettes	2437-09	2025	si
extra-gazettes	2437-09	2025	ta
extra-gazettes	2437-09	2025	en
extra-gazettes	2426-05	2025	si
extra-gazettes	2426-05	2025	ta
extra-gazettes	2426-05	2025	en
extra-gazettes	2426-48	2025	si
extra-gazettes	2426-48	2025	ta
extra-gazettes	2426-48	2025	en
extra-gazettes	2425-48	2025	si
extra-gazettes	2425-48	2025	ta
extra-gazettes	2425-48	2025	en
extra-gazettes	2424-10	2025	si
extra-gazettes	2424-10	2025	ta
extra-gazettes	2424-10	2025	en
extra-gazettes	2422-39	2025	si
extra-gazettes	2422-39	2025	ta
extra-gazettes	2422-39	2025	en
extra-gazettes	2423-07	2025	si
extra-gazettes	2423-07	2025	ta
extra-gazettes	2423-07	2025	en
extra-gazettes	2429-78	2025	si
extra-gazettes	2429-78	2025	ta
extra-gazettes	2429-78	2025	en
extra-gazettes	2431-32	2025	si
extra-gazettes	2431-32	2025	ta
extra-gazettes	2431-32	2025	en
extra-gazettes	2437-08	2025	si
extra-gazettes	2437-08	2025	ta
extra-gazettes	2437-08	2025	en
extra-gazettes	2425-70	2025	si
extra-gazettes	2425-70	2025	ta
extra-gazettes	2425-70	2025	en
extra-gazettes	2422-03	2025	si
extra-gazettes	2422-03	2025	en
extra-gazettes	2439-58	2025	si
extra-gazettes	2439-58	2025	en
extra-gazettes	2429-33	2025	si
extra-gazettes	2429-33	2025	ta
extra-gazettes	2429-33	2025	en
extra-gazettes	2433-42	2025	si
extra-gazettes	2433-42	2025	ta
extra-gazettes	2433-42	2025	en
extra-gazettes	2438-43	2025	si
extra-gazettes	2423-31	2025	si
extra-gazettes	2423-31	2025	ta
extra-gazettes	2426-32	2025	si
extra-gazettes	2426-32	2025	ta
extra-gazettes	2426-32	2025	en
extra-gazettes	2429-21	2025	si
extra-gazettes	2429-21	2025	ta
extra-gazettes	2429-21	2025	en
extra-gazettes	2436-01	2025	si
extra-gazettes	2436-01	2025	ta
extra-gazettes	2436-01	2025	en
extra-gazettes	2437-49	2025	si
extra-gazettes	2437-49	2025	en
extra-gazettes	2422-33	2025	si
extra-gazettes	2422-33	2025	en
extra-gazettes	2424-43	2025	si
extra-gazettes	2424-43	2025	ta
extra-gazettes	2424-43	2025	en
extra-gazettes	2438-30	2025	en
extra-gazettes	2439-30	2025	si
extra-gazettes	2439-30	2025	ta
extra-gazettes	2439-30	2025	en
extra-gazettes	2422-36	2025	si
extra-gazettes	2422-36	2025	ta
extra-gazettes	2422-36	2025	en
extra-gazettes	2425-03	2025	si
extra-gazettes	2425-03	2025	ta
extra-gazettes	2425-03	2025	en
extra-gazettes	2443-15	2025	si
extra-gazettes	2443-15	2025	en
extra-gazettes	2438-16	2025	si
extra-gazettes	2438-16	2025	en
extra-gazettes	2442-60	2025	si
extra-gazettes	2442-60	2025	en
extra-gazettes	2439-59	2025	si
extra-gazettes	2439-59	2025	ta
extra-gazettes	2439-59	2025	en
extra-gazettes	2431-31	2025	si
extra-gazettes	2431-31	2025	ta
extra-gazettes	2431-31	2025	en
extra-gazettes	2426-01	2025	si
extra-gazettes	2426-01	2025	ta
extra-gazettes	2426-01	2025	en
extra-gazettes	2433-13	2025	si
extra-gazettes	2433-13	2025	ta
extra-gazettes	2433-13	2025	en
extra-gazettes	2433-10	2025	si
extra-gazettes	2433-10	2025	ta
extra-gazettes	2433-10	2025	en
extra-gazettes	2438-84	2025	si
extra-gazettes	2438-84	2025	ta
extra-gazettes	2438-84	2025	en
extra-gazettes	2429-62	2025	si
extra-gazettes	2429-62	2025	ta
extra-gazettes	2429-62	2025	en
extra-gazettes	2429-17	2025	si
extra-gazettes	2429-17	2025	ta
extra-gazettes	2429-17	2025	en
extra-gazettes	2425-74	2025	si
extra-gazettes	2425-74	2025	ta
extra-gazettes	2425-74	2025	en
extra-gazettes	2430-05	2025	si
extra-gazettes	2430-05	2025	ta
extra-gazettes	2430-05	2025	en
extra-gazettes	2430-04	2025	si
extra-gazettes	2430-04	2025	en
extra-gazettes	2435-03	2025	si
extra-gazettes	2435-03	2025	ta
extra-gazettes	2435-03	2025	en
extra-gazettes	2424-45	2025	si
extra-gazettes	2424-45	2025	ta
extra-gazettes	2424-45	2025	en
extra-gazettes	2430-07	2025	si
extra-gazettes	2430-07	2025	ta
extra-gazettes	2430-07	2025	en
extra-gazettes	2422-23	2025	si
extra-gazettes	2422-23	2025	ta
extra-gazettes	2422-23	2025	en
extra-gazettes	2435-01	2025	si
extra-gazettes	2435-01	2025	ta
extra-gazettes	2435-01	2025	en
extra-gazettes	2430-16	2025	si
extra-gazettes	2430-16	2025	ta
extra-gazettes	2430-16	2025	en
extra-gazettes	2437-44	2025	si
extra-gazettes	2437-44	2025	ta
extra-gazettes	2437-44	2025	en
extra-gazettes	2425-47	2025	si
extra-gazettes	2425-47	2025	ta
extra-gazettes	2425-47	2025	en
extra-gazettes	2422-24	2025	si
extra-gazettes	2422-24	2025	ta
extra-gazettes	2422-24	2025	en
extra-gazettes	2422-38	2025	si
extra-gazettes	2422-38	2025	ta
extra-gazettes	2422-38	2025	en
extra-gazettes	2437-28	2025	si
extra-gazettes	2437-28	2025	ta
extra-gazettes	2437-28	2025	en
extra-gazettes	2421-46	2025	ta
extra-gazettes	2421-46	2025	en
extra-gazettes	2439-34	2025	si
extra-gazettes	2439-34	2025	ta
extra-gazettes	2439-34	2025	en
extra-gazettes	2429-31	2025	si
extra-gazettes	2429-31	2025	ta
extra-gazettes	2429-31	2025	en
extra-gazettes	2426-84	2025	si
extra-gazettes	2426-84	2025	en
extra-gazettes	2429-20	2025	si
extra-gazettes	2429-20	2025	ta
extra-gazettes	2429-20	2025	en
extra-gazettes	2439-52	2025	si
extra-gazettes	2439-52	2025	en
extra-gazettes	2421-45	2025	si
extra-gazettes	2421-45	2025	ta
extra-gazettes	2421-45	2025	en
extra-gazettes	2433-12	2025	si
extra-gazettes	2433-12	2025	ta
extra-gazettes	2433-12	2025	en
extra-gazettes	2442-45	2025	si
extra-gazettes	2426-64	2025	si
extra-gazettes	2426-64	2025	ta
extra-gazettes	2426-64	2025	en
extra-gazettes	2430-37	2025	si
extra-gazettes	2430-37	2025	en
extra-gazettes	2428-24	2025	si
extra-gazettes	2428-24	2025	ta
extra-gazettes	2428-24	2025	en
extra-gazettes	2438-31	2025	en
extra-gazettes	2434-19	2025	si
extra-gazettes	2434-19	2025	ta
extra-gazettes	2434-19	2025	en
extra-gazettes	2428-16	2025	si
extra-gazettes	2428-16	2025	ta
extra-gazettes	2428-16	2025	en
extra-gazettes	2426-88	2025	si
extra-gazettes	2426-88	2025	ta
extra-gazettes	2426-88	2025	en
extra-gazettes	2422-58	2025	si
extra-gazettes	2422-58	2025	ta
extra-gazettes	2422-58	2025	en
extra-gazettes	2427-19	2025	si
extra-gazettes	2427-19	2025	ta
extra-gazettes	2427-19	2025	en
extra-gazettes	2431-36	2025	ta
extra-gazettes	2429-81	2025	si
extra-gazettes	2429-81	2025	ta
extra-gazettes	2429-81	2025	en
extra-gazettes	2432-19	2025	si
extra-gazettes	2432-19	2025	en
extra-gazettes	2438-21	2025	si
extra-gazettes	2438-21	2025	en
extra-gazettes	2438-12	2025	si
extra-gazettes	2438-12	2025	ta
extra-gazettes	2438-12	2025	en
extra-gazettes	2426-12	2025	ta
extra-gazettes	2430-25	2025	si
extra-gazettes	2430-25	2025	ta
extra-gazettes	2430-25	2025	en
extra-gazettes	2433-19	2025	si
extra-gazettes	2433-19	2025	ta
extra-gazettes	2433-19	2025	en
extra-gazettes	2438-70	2025	si
extra-gazettes	2438-70	2025	ta
extra-gazettes	2438-70	2025	en
extra-gazettes	2434-11	2025	si
extra-gazettes	2434-11	2025	en
extra-gazettes	2423-23	2025	si
extra-gazettes	2422-60	2025	si
extra-gazettes	2422-60	2025	ta
extra-gazettes	2422-60	2025	en
extra-gazettes	2424-02	2025	si
extra-gazettes	2424-02	2025	ta
extra-gazettes	2424-02	2025	en
extra-gazettes	2431-16	2025	si
extra-gazettes	2431-16	2025	ta
extra-gazettes	2431-16	2025	en
extra-gazettes	2424-25	2025	si
extra-gazettes	2424-25	2025	ta
extra-gazettes	2424-25	2025	en
extra-gazettes	2438-36	2025	si
extra-gazettes	2438-36	2025	ta
extra-gazettes	2438-36	2025	en
extra-gazettes	2431-41	2025	si
extra-gazettes	2431-41	2025	en
extra-gazettes	2433-47	2025	si
extra-gazettes	2433-47	2025	ta
extra-gazettes	2433-47	2025	en
extra-gazettes	2425-41	2025	si
extra-gazettes	2425-41	2025	ta
extra-gazettes	2425-41	2025	en
extra-gazettes	2424-46	2025	si
extra-gazettes	2424-46	2025	ta
extra-gazettes	2424-46	2025	en
extra-gazettes	2428-25	2025	si
extra-gazettes	2428-25	2025	ta
extra-gazettes	2428-25	2025	en
extra-gazettes	2429-45	2025	si
extra-gazettes	2429-45	2025	ta
extra-gazettes	2429-45	2025	en
extra-gazettes	2441-23	2025	si
extra-gazettes	2441-23	2025	ta
extra-gazettes	2441-23	2025	en
extra-gazettes	2438-90	2025	si
extra-gazettes	2438-90	2025	ta
extra-gazettes	2438-90	2025	en
extra-gazettes	2439-33	2025	si
extra-gazettes	2439-33	2025	en
extra-gazettes	2429-55	2025	si
extra-gazettes	2429-55	2025	ta
extra-gazettes	2429-55	2025	en
extra-gazettes	2433-17	2025	si
extra-gazettes	2433-17	2025	ta
extra-gazettes	2433-17	2025	en
extra-gazettes	2439-27	2025	si
extra-gazettes	2439-27	2025	ta
extra-gazettes	2439-27	2025	en
extra-gazettes	2441-20	2025	si
extra-gazettes	2441-20	2025	ta
extra-gazettes	2441-20	2025	en
extra-gazettes	2426-02	2025	si
extra-gazettes	2426-02	2025	ta
extra-gazettes	2426-02	2025	en
extra-gazettes	2425-16	2025	si
extra-gazettes	2425-16	2025	ta
extra-gazettes	2425-16	2025	en
extra-gazettes	2427-28	2025	si
extra-gazettes	2427-28	2025	ta
extra-gazettes	2427-28	2025	en
extra-gazettes	2433-01	2025	si
extra-gazettes	2433-01	2025	ta
extra-gazettes	2433-01	2025	en
extra-gazettes	2433-26	2025	si
extra-gazettes	2433-26	2025	ta
extra-gazettes	2433-26	2025	en
extra-gazettes	2429-32	2025	si
extra-gazettes	2429-32	2025	ta
extra-gazettes	2429-32	2025	en
extra-gazettes	2423-32	2025	si
extra-gazettes	2423-32	2025	ta
extra-gazettes	2423-32	2025	en
extra-gazettes	2431-57	2025	si
extra-gazettes	2431-57	2025	ta
extra-gazettes	2431-57	2025	en
extra-gazettes	2422-20	2025	si
extra-gazettes	2422-20	2025	ta
extra-gazettes	2422-20	2025	en
extra-gazettes	2423-17	2025	si
extra-gazettes	2423-17	2025	ta
extra-gazettes	2423-17	2025	en
extra-gazettes	2430-28	2025	si
extra-gazettes	2430-28	2025	ta
extra-gazettes	2430-28	2025	en
extra-gazettes	2424-80	2025	si
extra-gazettes	2424-80	2025	ta
extra-gazettes	2424-80	2025	en
extra-gazettes	2426-04	2025	si
extra-gazettes	2426-04	2025	ta
extra-gazettes	2442-79	2025	si
extra-gazettes	2426-24	2025	en
extra-gazettes	2424-70	2025	si
extra-gazettes	2424-70	2025	ta
extra-gazettes	2424-70	2025	en
extra-gazettes	2438-66	2025	si
extra-gazettes	2438-66	2025	ta
extra-gazettes	2438-66	2025	en
extra-gazettes	2433-15	2025	si
extra-gazettes	2433-15	2025	ta
extra-gazettes	2433-15	2025	en
extra-gazettes	2426-25	2025	si
extra-gazettes	2426-25	2025	en
extra-gazettes	2425-39	2025	si
extra-gazettes	2425-39	2025	ta
extra-gazettes	2425-39	2025	en
extra-gazettes	2426-20	2025	si
extra-gazettes	2426-20	2025	ta
extra-gazettes	2426-20	2025	en
extra-gazettes	2426-63	2025	si
extra-gazettes	2426-63	2025	ta
extra-gazettes	2426-63	2025	en
extra-gazettes	2428-18	2025	si
extra-gazettes	2428-18	2025	ta
extra-gazettes	2428-18	2025	en
extra-gazettes	2435-14	2025	si
extra-gazettes	2435-14	2025	en
extra-gazettes	2444-02	2025	si
extra-gazettes	2444-02	2025	ta
extra-gazettes	2444-02	2025	en
extra-gazettes	2424-17	2025	si
extra-gazettes	2424-17	2025	ta
extra-gazettes	2424-17	2025	en
extra-gazettes	2433-35	2025	si
extra-gazettes	2433-35	2025	ta
extra-gazettes	2433-35	2025	en
extra-gazettes	2421-59	2025	si
extra-gazettes	2421-59	2025	ta
extra-gazettes	2421-59	2025	en
extra-gazettes	2441-04	2025	si
extra-gazettes	2441-04	2025	en
extra-gazettes	2438-82	2025	si
extra-gazettes	2438-82	2025	ta
extra-gazettes	2438-82	2025	en
extra-gazettes	2425-38	2025	si
extra-gazettes	2425-38	2025	ta
extra-gazettes	2425-38	2025	en
extra-gazettes	2428-37	2025	si
extra-gazettes	2428-37	2025	ta
extra-gazettes	2428-37	2025	en
extra-gazettes	2425-31	2025	si
extra-gazettes	2425-31	2025	ta
extra-gazettes	2425-31	2025	en
extra-gazettes	2424-48	2025	si
extra-gazettes	2424-48	2025	ta
extra-gazettes	2424-48	2025	en
extra-gazettes	2426-42	2025	si
extra-gazettes	2426-42	2025	ta
extra-gazettes	2426-42	2025	en
extra-gazettes	2441-59	2025	si
extra-gazettes	2441-59	2025	en
extra-gazettes	2422-05	2025	si
extra-gazettes	2422-05	2025	en
extra-gazettes	2437-43	2025	si
extra-gazettes	2437-43	2025	en
extra-gazettes	2435-12	2025	en
extra-gazettes	2441-57	2025	si
extra-gazettes	2441-57	2025	en
extra-gazettes	2427-36	2025	si
extra-gazettes	2427-36	2025	ta
extra-gazettes	2427-36	2025	en
extra-gazettes	2438-02	2025	si
extra-gazettes	2438-02	2025	ta
extra-gazettes	2438-02	2025	en
extra-gazettes	2422-42	2025	si
extra-gazettes	2422-42	2025	ta
extra-gazettes	2422-42	2025	en
extra-gazettes	2428-30	2025	si
extra-gazettes	2428-30	2025	ta
extra-gazettes	2428-30	2025	en
extra-gazettes	2431-05	2025	ta
extra-gazettes	2431-05	2025	en
extra-gazettes	2433-44	2025	si
extra-gazettes	2433-44	2025	ta
extra-gazettes	2433-44	2025	en
extra-gazettes	2428-12	2025	si
extra-gazettes	2428-12	2025	ta
extra-gazettes	2428-12	2025	en
extra-gazettes	2422-08	2025	si
extra-gazettes	2422-08	2025	ta
extra-gazettes	2422-08	2025	en
extra-gazettes	2423-28	2025	si
extra-gazettes	2423-28	2025	ta
extra-gazettes	2423-28	2025	en
extra-gazettes	2426-49	2025	si
extra-gazettes	2426-49	2025	ta
extra-gazettes	2426-49	2025	en
extra-gazettes	2431-22	2025	si
extra-gazettes	2431-22	2025	en
extra-gazettes	2425-44	2025	si
extra-gazettes	2425-44	2025	en
extra-gazettes	2422-52	2025	si
extra-gazettes	2422-52	2025	ta
extra-gazettes	2422-52	2025	en
extra-gazettes	2432-07	2025	si
extra-gazettes	2432-07	2025	en
extra-gazettes	2426-52	2025	si
extra-gazettes	2426-52	2025	ta
extra-gazettes	2426-52	2025	en
extra-gazettes	2438-79	2025	si
extra-gazettes	2438-79	2025	ta
extra-gazettes	2438-79	2025	en
extra-gazettes	2425-18	2025	si
extra-gazettes	2425-18	2025	ta
extra-gazettes	2425-18	2025	en
extra-gazettes	2421-54	2025	si
extra-gazettes	2421-54	2025	ta
extra-gazettes	2421-54	2025	en
extra-gazettes	2423-05	2025	si
extra-gazettes	2423-05	2025	ta
extra-gazettes	2423-05	2025	en
extra-gazettes	2428-27	2025	si
extra-gazettes	2428-27	2025	ta
extra-gazettes	2428-27	2025	en
extra-gazettes	2428-10	2025	ta
extra-gazettes	2428-10	2025	en
extra-gazettes	2423-15	2025	si
extra-gazettes	2423-15	2025	ta
extra-gazettes	2423-15	2025	en
extra-gazettes	2441-50	2025	si
extra-gazettes	2441-50	2025	en
extra-gazettes	2438-44	2025	si
extra-gazettes	2440-28	2025	si
extra-gazettes	2440-28	2025	ta
extra-gazettes	2440-28	2025	en
extra-gazettes	2428-28	2025	si
extra-gazettes	2428-28	2025	ta
extra-gazettes	2428-28	2025	en
extra-gazettes	2441-13	2025	si
extra-gazettes	2441-13	2025	en
extra-gazettes	2422-44	2025	si
extra-gazettes	2422-44	2025	ta
extra-gazettes	2422-44	2025	en
extra-gazettes	2431-06	2025	si
extra-gazettes	2431-06	2025	ta
extra-gazettes	2431-06	2025	en
extra-gazettes	2440-20	2025	si
